                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                      50                                      708                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  4.4085782409265821E+003                  1.3343142071273517E+000                  1.9800908201418292E+000                 -4.1849583144428379E+000                  6.9999999999999896E-001                  2.9797635252151486E-005                  2.7997020236474879E-001                  3.4468833607861327E-003                  1.0103427409336064E-003                  9.3805276451495393E-003                  2.0850244238750358E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000018E-001                  2.9797635251216419E-005                  2.7997020236474895E-001                  3.4468833607861353E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750379E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999817704610E-001                  1.9791704055120130E+000                  9.9999999685067720E-001                  1.9787288086453150E+000                  2.7885903613630926E+004                  8.9132828340305649E+006                  7.4944866408407841E+009                  6.0499564321284119E-006                  6.0499564321284145E-006                  5.3342294520631174E-086                  2.4209248822189954E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                                  "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.4.1"                                 "CRMATH"                               "20211018" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0000000000000000E+000                  2.9668511035338779E-001                  3.6443398681193906E+000                 -6.8632715705538399E+000                  4.5835238150355648E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  9.9999999999899991E-001                  2.9668491847287243E-001                  3.6444845458425243E+000                 -6.8622637405165827E+000                  4.5846785997263106E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  9.9999999999650002E-001                  2.9668443988238896E-001                  3.6446918935520980E+000                 -6.8608299865014839E+000                  4.5863229910345469E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  9.9999999999400002E-001                  2.9668396286771531E-001                  3.6450038518203178E+000                 -6.8586919547177603E+000                  4.5887779731586003E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  9.9999999998900002E-001                  2.9668301351883564E-001                  3.6457361126543946E+000                 -6.8537611824410094E+000                  4.5944529153663209E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.9999999997650002E-001                  2.9668066691367062E-001                  3.6467986454761503E+000                 -6.8468608554885577E+000                  4.6024336328810245E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  9.9999999996400013E-001                  2.9667835726097258E-001                  3.6484152295465657E+000                 -6.8368025095503260E+000                  4.6141365356594317E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  9.9999999993899991E-001                  2.9667384360385596E-001                  3.6517388842432892E+000                 -6.8176849552784358E+000                  4.6366376590001748E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  9.9999999988900001E-001                  2.9666520465834739E-001                  3.6555349409243099E+000                 -6.7984223895590663E+000                  4.6597680176424490E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  9.9999999985774990E-001                  2.9666003931859281E-001                  3.6585338618186585E+000                 -6.7844869800398131E+000                  4.6767591591351740E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      11                  9.9999999982650001E-001                  2.9665503691491496E-001                  3.6631368687433854E+000                 -6.7648730710999621E+000                  4.7010620448728755E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      12                  9.9999999976400000E-001                  2.9664547341913788E-001                  3.6695465149475535E+000                 -6.7409730982511595E+000                  4.7314875971664776E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      13                  9.9999999970150000E-001                  2.9663642141756447E-001                  3.6745229378766666E+000                 -6.7245354329097573E+000                  4.7529865910122782E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      14                  9.9999999967024988E-001                  2.9663206331872988E-001                  3.6778796818317692E+000                 -6.7141824489228137E+000                  4.7667504136923142E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      15                  9.9999999963900010E-001                  2.9662780775585496E-001                  3.6829665007607804E+000                 -6.6994848171510872E+000                  4.7866120466115456E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      16                  9.9999999957649999E-001                  2.9661957949405610E-001                  3.6898948866271750E+000                 -6.6813639990926053E+000                  4.8117575434425239E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      17                  9.9999999951399998E-001                  2.9661168705087460E-001                  3.6969075201510209E+000                 -6.6646928884015706E+000                  4.8355281461267516E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      18                  9.9999999945149987E-001                  2.9660409142464467E-001                  3.7022014646443839E+000                 -6.6530334171602421E+000                  4.8525405920107865E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      19                  9.9999999942025009E-001                  2.9660039407043537E-001                  3.7057212107229835E+000                 -6.6456067752039933E+000                  4.8635232867251990E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      20                  9.9999999938899997E-001                  2.9659675931316271E-001                  3.7109767009400052E+000                 -6.6349416309872646E+000                  4.8794940286862900E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      21                  9.9999999932649997E-001                  2.9658966588200791E-001                  3.7179377123636130E+000                 -6.6215409756007686E+000                  4.8999152027448893E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      22                  9.9999999926399996E-001                  2.9658278765254359E-001                  3.7248211219348049E+000                 -6.6089714078820583E+000                  4.9194203207787996E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      23                  9.9999999920149996E-001                  2.9657610533001816E-001                  3.7316264848611183E+000                 -6.5971550066333355E+000                  4.9380880694531415E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
