                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                       1                                      708                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.4085778231698259E+003                  1.3343139381376223E+000                  1.9800909958213337E+000                 -4.1849584513093472E+000                  6.9999999999999996E-001                  2.9797635251138492E-005                  2.7997020236474895E-001                  3.4468833607861366E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  7.0000000000000029E-001                  2.9797635251138492E-005                  2.7997020236474895E-001                  3.4468833607861358E-003                  1.0103427409336072E-003                  9.3805276451495445E-003                  2.0850244238750379E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999817704588E-001                  1.9791705812789115E+000                  9.9999999685067698E-001                  1.9787289843814413E+000                  2.7885907324810574E+004                  8.9132838400823455E+006                  7.4944881516845779E+009                  6.0499512154609581E-006                  6.0499512154609598E-006                  5.3341905904103531E-086                  2.4209227946182166E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                                  "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.4.1"                                 "CRMATH"                               "20211018" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0000000000000000E+000                  2.9668514888527492E-001                  3.6443398269432947E+000                 -6.8632714466045988E+000                  4.5835238957783746E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  9.9999999999899991E-001                  2.9668495700486597E-001                  3.6444845045886374E+000                 -6.8622636171156381E+000                  4.5846786798454353E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  9.9999999999650002E-001                  2.9668447841464329E-001                  3.6446918521877909E+000                 -6.8608298638788936E+000                  4.5863230702684019E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  9.9999999999400002E-001                  2.9668400140023199E-001                  3.6450038102915285E+000                 -6.8586918332514957E+000                  4.5887780510770142E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  9.9999999998900002E-001                  2.9668305205187234E-001                  3.6457360707473336E+000                 -6.8537610636220077E+000                  4.5944529902722495E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.9999999997650002E-001                  2.9668070544797248E-001                  3.6467986030485431E+000                 -6.8468607403400252E+000                  4.6024337036164260E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  9.9999999996400013E-001                  2.9667839579650257E-001                  3.6484151863721892E+000                 -6.8368023996673051E+000                  4.6141366004159918E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  9.9999999993899991E-001                  2.9667388214173118E-001                  3.6517388397272001E+000                 -6.8176848551838507E+000                  4.6366377127037470E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  9.9999999988900001E-001                  2.9666524320051041E-001                  3.6555348953138762E+000                 -6.7984222992557610E+000                  4.6597680605644811E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  9.9999999985774990E-001                  2.9666007786320758E-001                  3.6585338155511140E+000                 -6.7844868967274499E+000                  4.6767591944948368E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      11                  9.9999999982650001E-001                  2.9665507546182091E-001                  3.6631368217651161E+000                 -6.7648729975254893E+000                  4.7010620699168904E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      12                  9.9999999976400000E-001                  2.9664551197020977E-001                  3.6695464677009384E+000                 -6.7409730367301846E+000                  4.7314876100826027E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      13                  9.9999999970150000E-001                  2.9663645997232857E-001                  3.6745228908695902E+000                 -6.7245353798478895E+000                  4.7529865958561164E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      14                  9.9999999967024988E-001                  2.9663210187518646E-001                  3.6778796351078098E+000                 -6.7141824011991611E+000                  4.7667504135739023E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      15                  9.9999999963900010E-001                  2.9662784631391320E-001                  3.6829664546351233E+000                 -6.6994847770451713E+000                  4.7866120396037655E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      16                  9.9999999957649999E-001                  2.9661961805506754E-001                  3.6898948417670931E+000                 -6.6813639686992339E+000                  4.8117575281519134E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      17                  9.9999999951399998E-001                  2.9661172561453825E-001                  3.6969074769971222E+000                 -6.6646928672624908E+000                  4.8355281234345098E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      18                  9.9999999945149987E-001                  2.9660412999070285E-001                  3.7022014230712874E+000                 -6.6530334027534463E+000                  4.8525405642641664E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      19                  9.9999999942025009E-001                  2.9660043263760300E-001                  3.7057211702784651E+000                 -6.6456067651436177E+000                  4.8635232558191328E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      20                  9.9999999938899997E-001                  2.9659679788138105E-001                  3.7109766622639491E+000                 -6.6349416272280424E+000                  4.8794939933259318E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      21                  9.9999999932649997E-001                  2.9658970445217819E-001                  3.7179376761582335E+000                 -6.6215409798628695E+000                  4.8999151619221504E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      22                  9.9999999926399996E-001                  2.9658282622447885E-001                  3.7248210881844490E+000                 -6.6089714196529634E+000                  4.9194202749728380E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      23                  9.9999999920149996E-001                  2.9657614390355197E-001                  3.7316264534499766E+000                 -6.5971550253638718E+000                  4.9380880190827137E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      24                  9.9999999913899995E-001                  2.9656964064960295E-001                  3.7383731874341994E+000                 -6.5860434741638674E+000                  4.9559873586045438E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      25                  9.9999999907649995E-001                  2.9656330139162218E-001                  3.7451033341434239E+000                 -6.5756193306895305E+000                  4.9731790741903188E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      26                  9.9999999901400005E-001                  2.9655711221216885E-001                  3.7518831861582629E+000                 -6.5658962848322968E+000                  4.9897170085949796E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      27                  9.9999999895149994E-001                  2.9655105980145019E-001                  3.7587994053603966E+000                 -6.5569143012971489E+000                  5.0056490841388923E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      28                  9.9999999888899993E-001                  2.9654513103449115E-001                  3.7668277265611985E+000                 -6.5477282052036516E+000                  5.0229015867415256E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      29                  9.9999999881087498E-001                  2.9653787485404426E-001                  3.7762017750353238E+000                 -6.5387470810058375E+000                  5.0413011975384707E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      30                  9.9999999873275003E-001                  2.9653076683641361E-001                  3.7859678960180632E+000                 -6.5309086141033088E+000                  5.0589539913822517E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      31                  9.9999999865462497E-001                  2.9652378561900078E-001                  3.7959411924949205E+000                 -6.5239714195015743E+000                  5.0759182595804919E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      32                  9.9999999857650013E-001                  2.9651691470129571E-001                  3.8034196615364682E+000                 -6.5191922023805908E+000                  5.0882210447091349E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      33                  9.9999999853743760E-001                  2.9651351672036352E-001                  3.8083446032121722E+000                 -6.5161371920410236E+000                  5.0962336991564383E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      34                  9.9999999849837506E-001                  2.9651014247946106E-001                  3.8156101159478539E+000                 -6.5117076888802661E+000                  5.1079824951077866E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
